date,state,value
2024-11-27T07:00:00Z,Iowa,0.8108333333333333
2024-11-27T07:00:00Z,Kansas,0.67
2024-11-27T07:00:00Z,Kentucky,0.6775833333333333
2024-11-27T07:00:00Z,Louisiana,0.7225833333333334
2024-11-27T07:00:00Z,Maine,0.8290833333333334
2024-11-27T07:00:00Z,Maryland,0.758
2024-11-27T07:00:00Z,Massachusetts,0.8255
2024-11-27T07:00:00Z,Michigan,0.7808333333333333
2024-11-27T07:00:00Z,Minnesota,0.716
2024-11-27T07:00:00Z,Mississippi,0.7735833333333333
2024-11-27T07:00:00Z,Missouri,NA
2024-11-27T07:00:00Z,Montana,0.7890833333333334
2024-11-27T07:00:00Z,Nebraska,NA
2024-11-27T07:00:00Z,Nevada,0.4891666666666667
2024-11-27T07:00:00Z,New Hampshire,0.7175833333333334
2024-11-27T07:00:00Z,New Jersey,0.8145833333333333
2024-11-27T07:00:00Z,New Mexico,0.7713333333333333
2024-11-27T07:00:00Z,New York,0.8028333333333333
2024-11-27T07:00:00Z,North Carolina,0.7401666666666666
2024-11-27T07:00:00Z,North Dakota,0.8205833333333333
2024-11-27T07:00:00Z,Ohio,0.7829166666666667
2024-11-27T07:00:00Z,Oklahoma,0.81375
2024-11-27T07:00:00Z,Oregon,0.40308333333333335
2024-11-27T07:00:00Z,Pennsylvania,0.76475
2024-11-27T07:00:00Z,Rhode Island,0.8200000000000001
2024-11-27T07:00:00Z,South Carolina,0.821
2024-11-27T07:00:00Z,South Dakota,0.8434166666666667
2024-11-27T07:00:00Z,Tennessee,0.743
2024-11-27T07:00:00Z,Texas,0.7170833333333333
2024-11-27T07:00:00Z,United States,0.8081666666666667
2024-11-27T07:00:00Z,Utah,NA
2024-11-27T07:00:00Z,Vermont,0.8710833333333333
2024-11-27T07:00:00Z,Virginia,0.7075833333333333
2024-11-27T07:00:00Z,Washington,0.70775
2024-11-27T07:00:00Z,West Virginia,0.6799166666666666
2024-11-27T07:00:00Z,Wisconsin,NA
2024-11-27T07:00:00Z,Wyoming,NA
2024-11-28T07:00:00Z,Alabama,NA
2024-11-28T07:00:00Z,Alaska,0.5390833333333334
2024-11-28T07:00:00Z,Arizona,0.63825
2024-11-28T07:00:00Z,Arkansas,NA
2024-11-28T07:00:00Z,California,0.69775
2024-11-28T07:00:00Z,Colorado,0.6958333333333333
2024-11-28T07:00:00Z,Connecticut,0.7861666666666667
2024-11-28T07:00:00Z,Delaware,0.7360833333333333
2024-11-28T07:00:00Z,District of Columbia,0.8114166666666667
2024-11-28T07:00:00Z,Florida,0.7550833333333333
2024-11-28T07:00:00Z,Georgia,0.7895
2024-11-28T07:00:00Z,Hawaii,NA
2024-11-28T07:00:00Z,Idaho,0.6617500000000001
2024-11-28T07:00:00Z,Illinois,0.77225
2024-11-28T07:00:00Z,Indiana,NA
2024-11-28T07:00:00Z,Iowa,0.8108333333333333
2024-11-28T07:00:00Z,Kansas,0.67
2024-11-28T07:00:00Z,Kentucky,0.6775833333333333
2024-11-28T07:00:00Z,Louisiana,0.7225833333333334
2024-11-28T07:00:00Z,Maine,0.8290833333333334
2024-11-28T07:00:00Z,Maryland,0.758
2024-11-28T07:00:00Z,Massachusetts,0.8255
2024-11-28T07:00:00Z,Michigan,0.7808333333333333
2024-11-28T07:00:00Z,Minnesota,0.716
2024-11-28T07:00:00Z,Mississippi,0.7735833333333333
2024-11-28T07:00:00Z,Missouri,NA
2024-11-28T07:00:00Z,Montana,0.7890833333333334
2024-11-28T07:00:00Z,Nebraska,NA
2024-11-28T07:00:00Z,Nevada,0.4891666666666667
2024-11-28T07:00:00Z,New Hampshire,0.7175833333333334
2024-11-28T07:00:00Z,New Jersey,0.8145833333333333
2024-11-28T07:00:00Z,New Mexico,0.7713333333333333
2024-11-28T07:00:00Z,New York,0.8028333333333333
2024-11-28T07:00:00Z,North Carolina,0.7401666666666666
2024-11-28T07:00:00Z,North Dakota,0.8205833333333333
2024-11-28T07:00:00Z,Ohio,0.7829166666666667
2024-11-28T07:00:00Z,Oklahoma,0.81375
2024-11-28T07:00:00Z,Oregon,0.40308333333333335
2024-11-28T07:00:00Z,Pennsylvania,0.76475
2024-11-28T07:00:00Z,Rhode Island,0.8200000000000001
2024-11-28T07:00:00Z,South Carolina,0.821
2024-11-28T07:00:00Z,South Dakota,0.8434166666666667
2024-11-28T07:00:00Z,Tennessee,0.743
2024-11-28T07:00:00Z,Texas,0.7170833333333333
2024-11-28T07:00:00Z,United States,0.8081666666666667
2024-11-28T07:00:00Z,Utah,NA
2024-11-28T07:00:00Z,Vermont,0.8710833333333333
2024-11-28T07:00:00Z,Virginia,0.7075833333333333
2024-11-28T07:00:00Z,Washington,0.70775
2024-11-28T07:00:00Z,West Virginia,0.6799166666666666
2024-11-28T07:00:00Z,Wisconsin,NA
2024-11-28T07:00:00Z,Wyoming,NA
2024-11-29T07:00:00Z,Alabama,NA
2024-11-29T07:00:00Z,Alaska,0.5390833333333334
2024-11-29T07:00:00Z,Arizona,0.63825
2024-11-29T07:00:00Z,Arkansas,NA
2024-11-29T07:00:00Z,California,0.69775
2024-11-29T07:00:00Z,Colorado,0.6958333333333333
2024-11-29T07:00:00Z,Connecticut,0.7861666666666667
2024-11-29T07:00:00Z,Delaware,0.7360833333333333
2024-11-29T07:00:00Z,District of Columbia,0.8114166666666667
2024-11-29T07:00:00Z,Florida,0.7550833333333333
2024-11-29T07:00:00Z,Georgia,0.7895
2024-11-29T07:00:00Z,Hawaii,NA
2024-11-29T07:00:00Z,Idaho,0.6617500000000001
2024-11-29T07:00:00Z,Illinois,0.77225
2024-11-29T07:00:00Z,Indiana,NA
2024-11-29T07:00:00Z,Iowa,0.8108333333333333
2024-11-29T07:00:00Z,Kansas,0.67
2024-11-29T07:00:00Z,Kentucky,0.6775833333333333
2024-11-29T07:00:00Z,Louisiana,0.7225833333333334
2024-11-29T07:00:00Z,Maine,0.8290833333333334
2024-11-29T07:00:00Z,Maryland,0.758
2024-11-29T07:00:00Z,Massachusetts,0.8255
2024-11-29T07:00:00Z,Michigan,0.7808333333333333
2024-11-29T07:00:00Z,Minnesota,0.716
2024-11-29T07:00:00Z,Mississippi,0.7735833333333333
2024-11-29T07:00:00Z,Missouri,NA
2024-11-29T07:00:00Z,Montana,0.7890833333333334
2024-11-29T07:00:00Z,Nebraska,NA
2024-11-29T07:00:00Z,Nevada,0.4891666666666667
2024-11-29T07:00:00Z,New Hampshire,0.7175833333333334
2024-11-29T07:00:00Z,New Jersey,0.8145833333333333
2024-11-29T07:00:00Z,New Mexico,0.7713333333333333
2024-11-29T07:00:00Z,New York,0.8028333333333333
2024-11-29T07:00:00Z,North Carolina,0.7401666666666666
2024-11-29T07:00:00Z,North Dakota,0.8205833333333333
2024-11-29T07:00:00Z,Ohio,0.7829166666666667
2024-11-29T07:00:00Z,Oklahoma,0.81375
2024-11-29T07:00:00Z,Oregon,0.40308333333333335
2024-11-29T07:00:00Z,Pennsylvania,0.76475
2024-11-29T07:00:00Z,Rhode Island,0.8200000000000001
2024-11-29T07:00:00Z,South Carolina,0.821
2024-11-29T07:00:00Z,South Dakota,0.8434166666666667
2024-11-29T07:00:00Z,Tennessee,0.743
2024-11-29T07:00:00Z,Texas,0.7170833333333333
2024-11-29T07:00:00Z,United States,0.8081666666666667
2024-11-29T07:00:00Z,Utah,NA
2024-11-29T07:00:00Z,Vermont,0.8710833333333333
2024-11-29T07:00:00Z,Virginia,0.7075833333333333
2024-11-29T07:00:00Z,Washington,0.70775
2024-11-29T07:00:00Z,West Virginia,0.6799166666666666
2024-11-29T07:00:00Z,Wisconsin,NA
2024-11-29T07:00:00Z,Wyoming,NA
2024-11-30T07:00:00Z,Alabama,NA
2024-11-30T07:00:00Z,Alaska,0.5390833333333334
2024-11-30T07:00:00Z,Arizona,0.63825
2024-11-30T07:00:00Z,Arkansas,NA
2024-11-30T07:00:00Z,California,0.69775
2024-11-30T07:00:00Z,Colorado,0.6958333333333333
2024-11-30T07:00:00Z,Connecticut,0.7861666666666667
2024-11-30T07:00:00Z,Delaware,0.7360833333333333
2024-11-30T07:00:00Z,District of Columbia,0.8114166666666667
2024-11-30T07:00:00Z,Florida,0.7550833333333333
2024-11-30T07:00:00Z,Georgia,0.7895
2024-11-30T07:00:00Z,Hawaii,NA
2024-11-30T07:00:00Z,Idaho,0.6617500000000001
2024-11-30T07:00:00Z,Illinois,0.77225
2024-11-30T07:00:00Z,Indiana,NA
2024-11-30T07:00:00Z,Iowa,0.8108333333333333
2024-11-30T07:00:00Z,Kansas,0.67
2024-11-30T07:00:00Z,Kentucky,0.6775833333333333
2024-11-30T07:00:00Z,Louisiana,0.7225833333333334
2024-11-30T07:00:00Z,Maine,0.8290833333333334
2024-11-30T07:00:00Z,Maryland,0.758
2024-11-30T07:00:00Z,Massachusetts,0.8255
2024-11-30T07:00:00Z,Michigan,0.7808333333333333
2024-11-30T07:00:00Z,Minnesota,0.716
2024-11-30T07:00:00Z,Mississippi,0.7735833333333333
2024-11-30T07:00:00Z,Missouri,NA
2024-11-30T07:00:00Z,Montana,0.7890833333333334
2024-11-30T07:00:00Z,Nebraska,NA
2024-11-30T07:00:00Z,Nevada,0.4891666666666667
2024-11-30T07:00:00Z,New Hampshire,0.7175833333333334
2024-11-30T07:00:00Z,New Jersey,0.8145833333333333
2024-11-30T07:00:00Z,New Mexico,0.7713333333333333
2024-11-30T07:00:00Z,New York,0.8028333333333333
2024-11-30T07:00:00Z,North Carolina,0.7401666666666666
2024-11-30T07:00:00Z,North Dakota,0.8205833333333333
2024-11-30T07:00:00Z,Ohio,0.7829166666666667
2024-11-30T07:00:00Z,Oklahoma,0.81375
2024-11-30T07:00:00Z,Oregon,0.40308333333333335
2024-11-30T07:00:00Z,Pennsylvania,0.76475
2024-11-30T07:00:00Z,Rhode Island,0.8200000000000001
2024-11-30T07:00:00Z,South Carolina,0.821
2024-11-30T07:00:00Z,South Dakota,0.8434166666666667
2024-11-30T07:00:00Z,Tennessee,0.743
2024-11-30T07:00:00Z,Texas,0.7170833333333333
2024-11-30T07:00:00Z,United States,0.8081666666666667
2024-11-30T07:00:00Z,Utah,NA
2024-11-30T07:00:00Z,Vermont,0.8710833333333333
2024-11-30T07:00:00Z,Virginia,0.7075833333333333
2024-11-30T07:00:00Z,Washington,0.70775
2024-11-30T07:00:00Z,West Virginia,0.6799166666666666
2024-11-30T07:00:00Z,Wisconsin,NA
2024-11-30T07:00:00Z,Wyoming,NA
2024-12-01T07:00:00Z,Alabama,NA
2024-12-01T07:00:00Z,Alaska,0.5390833333333334
2024-12-01T07:00:00Z,Arizona,0.63825
2024-12-01T07:00:00Z,Arkansas,NA
2024-12-01T07:00:00Z,California,0.69775
2024-12-01T07:00:00Z,Colorado,0.6958333333333333
2024-12-01T07:00:00Z,Connecticut,0.7861666666666667
2024-12-01T07:00:00Z,Delaware,0.7360833333333333
2024-12-01T07:00:00Z,District of Columbia,0.8114166666666667
2024-12-01T07:00:00Z,Florida,0.7550833333333333
2024-12-01T07:00:00Z,Georgia,0.7895
2024-12-01T07:00:00Z,Hawaii,NA
2024-12-01T07:00:00Z,Idaho,0.6617500000000001
2024-12-01T07:00:00Z,Illinois,0.77225
2024-12-01T07:00:00Z,Indiana,NA
2024-12-01T07:00:00Z,Iowa,0.8108333333333333
2024-12-01T07:00:00Z,Kansas,0.67
2024-12-01T07:00:00Z,Kentucky,0.6775833333333333
2024-12-01T07:00:00Z,Louisiana,0.7225833333333334
2024-12-01T07:00:00Z,Maine,0.8290833333333334
2024-12-01T07:00:00Z,Maryland,0.758
2024-12-01T07:00:00Z,Massachusetts,0.8255
2024-12-01T07:00:00Z,Michigan,0.7808333333333333
2024-12-01T07:00:00Z,Minnesota,0.716
2024-12-01T07:00:00Z,Mississippi,0.7735833333333333
2024-12-01T07:00:00Z,Missouri,NA
2024-12-01T07:00:00Z,Montana,0.7890833333333334
2024-12-01T07:00:00Z,Nebraska,NA
2024-12-01T07:00:00Z,Nevada,0.4891666666666667
2024-12-01T07:00:00Z,New Hampshire,0.7175833333333334
2024-12-01T07:00:00Z,New Jersey,0.8145833333333333
2024-12-01T07:00:00Z,New Mexico,0.7713333333333333
2024-12-01T07:00:00Z,New York,0.8028333333333333
2024-12-01T07:00:00Z,North Carolina,0.7401666666666666
2024-12-01T07:00:00Z,North Dakota,0.8205833333333333
2024-12-01T07:00:00Z,Ohio,0.7829166666666667
2024-12-01T07:00:00Z,Oklahoma,0.81375
2024-12-01T07:00:00Z,Oregon,0.40308333333333335
2024-12-01T07:00:00Z,Pennsylvania,0.76475
2024-12-01T07:00:00Z,Rhode Island,0.8200000000000001
2024-12-01T07:00:00Z,South Carolina,0.821
2024-12-01T07:00:00Z,South Dakota,0.8434166666666667
2024-12-01T07:00:00Z,Tennessee,0.743
2024-12-01T07:00:00Z,Texas,0.7170833333333333
2024-12-01T07:00:00Z,United States,0.8081666666666667
2024-12-01T07:00:00Z,Utah,NA
2024-12-01T07:00:00Z,Vermont,0.8710833333333333
2024-12-01T07:00:00Z,Virginia,0.7075833333333333
2024-12-01T07:00:00Z,Washington,0.70775
2024-12-01T07:00:00Z,West Virginia,0.6799166666666666
2024-12-01T07:00:00Z,Wisconsin,NA
2024-12-01T07:00:00Z,Wyoming,NA
2024-12-02T07:00:00Z,Alabama,NA
2024-12-02T07:00:00Z,Alaska,0.5390833333333334
2024-12-02T07:00:00Z,Arizona,0.63825
2024-12-02T07:00:00Z,Arkansas,NA
2024-12-02T07:00:00Z,California,0.69775
2024-12-02T07:00:00Z,Colorado,0.6958333333333333
2024-12-02T07:00:00Z,Connecticut,0.7861666666666667
2024-12-02T07:00:00Z,Delaware,0.7360833333333333
2024-12-02T07:00:00Z,District of Columbia,0.8114166666666667
2024-12-02T07:00:00Z,Florida,0.7550833333333333
2024-12-02T07:00:00Z,Georgia,0.7895
2024-12-02T07:00:00Z,Hawaii,NA
2024-12-02T07:00:00Z,Idaho,0.6617500000000001
2024-12-02T07:00:00Z,Illinois,0.77225
2024-12-02T07:00:00Z,Indiana,NA
2024-12-02T07:00:00Z,Iowa,0.8108333333333333
2024-12-02T07:00:00Z,Kansas,0.67
2024-12-02T07:00:00Z,Kentucky,0.6775833333333333
2024-12-02T07:00:00Z,Louisiana,0.7225833333333334
2024-12-02T07:00:00Z,Maine,0.8290833333333334
2024-12-02T07:00:00Z,Maryland,0.758
2024-12-02T07:00:00Z,Massachusetts,0.8255
2024-12-02T07:00:00Z,Michigan,0.7808333333333333
2024-12-02T07:00:00Z,Minnesota,0.716
2024-12-02T07:00:00Z,Mississippi,0.7735833333333333
2024-12-02T07:00:00Z,Missouri,NA
2024-12-02T07:00:00Z,Montana,0.7890833333333334
2024-12-02T07:00:00Z,Nebraska,NA
2024-12-02T07:00:00Z,Nevada,0.4891666666666667
2024-12-02T07:00:00Z,New Hampshire,0.7175833333333334
2024-12-02T07:00:00Z,New Jersey,0.8145833333333333
2024-12-02T07:00:00Z,New Mexico,0.7713333333333333
2024-12-02T07:00:00Z,New York,0.8028333333333333
2024-12-02T07:00:00Z,North Carolina,0.7401666666666666
2024-12-02T07:00:00Z,North Dakota,0.8205833333333333
2024-12-02T07:00:00Z,Ohio,0.7829166666666667
2024-12-02T07:00:00Z,Oklahoma,0.81375
2024-12-02T07:00:00Z,Oregon,0.40308333333333335
2024-12-02T07:00:00Z,Pennsylvania,0.76475
2024-12-02T07:00:00Z,Rhode Island,0.8200000000000001
2024-12-02T07:00:00Z,South Carolina,0.821
2024-12-02T07:00:00Z,South Dakota,0.8434166666666667
2024-12-02T07:00:00Z,Tennessee,0.743
2024-12-02T07:00:00Z,Texas,0.7170833333333333
2024-12-02T07:00:00Z,United States,0.8081666666666667
2024-12-02T07:00:00Z,Utah,NA
2024-12-02T07:00:00Z,Vermont,0.8710833333333333
2024-12-02T07:00:00Z,Virginia,0.7075833333333333
2024-12-02T07:00:00Z,Washington,0.70775
2024-12-02T07:00:00Z,West Virginia,0.6799166666666666
2024-12-02T07:00:00Z,Wisconsin,NA
2024-12-02T07:00:00Z,Wyoming,NA
2024-12-03T07:00:00Z,Alabama,NA
2024-12-03T07:00:00Z,Alaska,0.5390833333333334
2024-12-03T07:00:00Z,Arizona,0.63825
2024-12-03T07:00:00Z,Arkansas,NA
2024-12-03T07:00:00Z,California,0.69775
2024-12-03T07:00:00Z,Colorado,0.6958333333333333
2024-12-03T07:00:00Z,Connecticut,0.7861666666666667
2024-12-03T07:00:00Z,Delaware,0.7360833333333333
2024-12-03T07:00:00Z,District of Columbia,0.8114166666666667
2024-12-03T07:00:00Z,Florida,0.7550833333333333
2024-12-03T07:00:00Z,Georgia,0.7895
2024-12-03T07:00:00Z,Hawaii,NA
2024-12-03T07:00:00Z,Idaho,0.6617500000000001
2024-12-03T07:00:00Z,Illinois,0.77225
2024-12-03T07:00:00Z,Indiana,NA
2024-12-03T07:00:00Z,Iowa,0.8108333333333333
2024-12-03T07:00:00Z,Kansas,0.67
2024-12-03T07:00:00Z,Kentucky,0.6775833333333333
2024-12-03T07:00:00Z,Louisiana,0.7225833333333334
2024-12-03T07:00:00Z,Maine,0.8290833333333334
2024-12-03T07:00:00Z,Maryland,0.758
2024-12-03T07:00:00Z,Massachusetts,0.8255
2024-12-03T07:00:00Z,Michigan,0.7808333333333333
2024-12-03T07:00:00Z,Minnesota,0.716
2024-12-03T07:00:00Z,Mississippi,0.7735833333333333
2024-12-03T07:00:00Z,Missouri,NA
2024-12-03T07:00:00Z,Montana,0.7890833333333334
2024-12-03T07:00:00Z,Nebraska,NA
2024-12-03T07:00:00Z,Nevada,0.4891666666666667
2024-12-03T07:00:00Z,New Hampshire,0.7175833333333334
2024-12-03T07:00:00Z,New Jersey,0.8145833333333333
2024-12-03T07:00:00Z,New Mexico,0.7713333333333333
2024-12-03T07:00:00Z,New York,0.8028333333333333
2024-12-03T07:00:00Z,North Carolina,0.7401666666666666
2024-12-03T07:00:00Z,North Dakota,0.8205833333333333
2024-12-03T07:00:00Z,Ohio,0.7829166666666667
2024-12-03T07:00:00Z,Oklahoma,0.81375
2024-12-03T07:00:00Z,Oregon,0.40308333333333335
2024-12-03T07:00:00Z,Pennsylvania,0.76475
2024-12-03T07:00:00Z,Rhode Island,0.8200000000000001
2024-12-03T07:00:00Z,South Carolina,0.821
2024-12-03T07:00:00Z,South Dakota,0.8434166666666667
2024-12-03T07:00:00Z,Tennessee,0.743
2024-12-03T07:00:00Z,Texas,0.7170833333333333
2024-12-03T07:00:00Z,United States,0.8081666666666667
2024-12-03T07:00:00Z,Utah,NA
2024-12-03T07:00:00Z,Vermont,0.8710833333333333
2024-12-03T07:00:00Z,Virginia,0.7075833333333333
2024-12-03T07:00:00Z,Washington,0.70775
2024-12-03T07:00:00Z,West Virginia,0.6799166666666666
2024-12-03T07:00:00Z,Wisconsin,NA
2024-12-03T07:00:00Z,Wyoming,NA
2024-12-04T07:00:00Z,Alabama,NA
2024-12-04T07:00:00Z,Alaska,0.5073333333333333
2024-12-04T07:00:00Z,Arizona,0.4905
2024-12-04T07:00:00Z,Arkansas,NA
2024-12-04T07:00:00Z,California,0.68825
2024-12-04T07:00:00Z,Colorado,0.6689166666666666
2024-12-04T07:00:00Z,Connecticut,0.73075
2024-12-04T07:00:00Z,Delaware,0.727
2024-12-04T07:00:00Z,District of Columbia,0.7999166666666667
2024-12-04T07:00:00Z,Florida,0.7406666666666667
2024-12-04T07:00:00Z,Georgia,0.6929166666666666
2024-12-04T07:00:00Z,Hawaii,NA
2024-12-04T07:00:00Z,Idaho,0.6524166666666666
2024-12-04T07:00:00Z,Illinois,0.6958333333333333
2024-12-04T07:00:00Z,Indiana,NA
2024-12-04T07:00:00Z,Iowa,0.7971666666666667
2024-12-04T07:00:00Z,Kansas,0.6573333333333333
2024-12-04T07:00:00Z,Kentucky,0.6726666666666666
2024-12-04T07:00:00Z,Louisiana,0.5834166666666667
2024-12-04T07:00:00Z,Maine,0.8285833333333333
2024-12-04T07:00:00Z,Maryland,0.7439166666666667
2024-12-04T07:00:00Z,Massachusetts,0.8040833333333334
2024-12-04T07:00:00Z,Michigan,0.6750833333333334
2024-12-04T07:00:00Z,Minnesota,0.5826666666666667
2024-12-04T07:00:00Z,Mississippi,0.7340833333333333
2024-12-04T07:00:00Z,Missouri,NA
2024-12-04T07:00:00Z,Montana,0.7859166666666667
2024-12-04T07:00:00Z,Nebraska,NA
2024-12-04T07:00:00Z,Nevada,0.38025
2024-12-04T07:00:00Z,New Hampshire,0.7084166666666667
2024-12-04T07:00:00Z,New Jersey,0.7315833333333334
2024-12-04T07:00:00Z,New Mexico,0.7610833333333333
2024-12-04T07:00:00Z,New York,0.75216666666666665
2024-12-04T07:00:00Z,North Carolina,0.6978333333333333
2024-12-04T07:00:00Z,North Dakota,0.75725
2024-12-04T07:00:00Z,Ohio,0.7453333333333333
2024-12-04T07:00:00Z,Oklahoma,0.7906666666666666
2024-12-04T07:00:00Z,Oregon,0.40125
2024-12-04T07:00:00Z,Pennsylvania,0.6911666666666667
2024-12-04T07:00:00Z,Rhode Island,0.7793333333333333
2024-12-04T07:00:00Z,South Carolina,0.7043333333333334
2024-12-04T07:00:00Z,South Dakota,0.83925
2024-12-04T07:00:00Z,Tennessee,0.74125
2024-12-04T07:00:00Z,Texas,0.7045
2024-12-04T07:00:00Z,United States,0.7819166666666667
2024-12-04T07:00:00Z,Utah,NA
2024-12-04T07:00:00Z,Vermont,0.8671666666666666
2024-12-04T07:00:00Z,Virginia,0.6921666666666667
2024-12-04T07:00:00Z,Washington,0.6491666666666667
2024-12-04T07:00:00Z,West Virginia,0.6803333333333333
2024-12-04T07:00:00Z,Wisconsin,0.8149166666666666
2024-12-04T07:00:00Z,Wyoming,NA
2024-12-05T07:00:00Z,Alabama,NA
2024-12-05T07:00:00Z,Alaska,0.5073333333333333
2024-12-05T07:00:00Z,Arizona,0.4905
2024-12-05T07:00:00Z,Arkansas,NA
2024-12-05T07:00:00Z,California,0.68825
2024-12-05T07:00:00Z,Colorado,0.6689166666666666
2024-12-05T07:00:00Z,Connecticut,0.73075
2024-12-05T07:00:00Z,Delaware,0.727
2024-12-05T07:00:00Z,District of Columbia,0.7999166666666667
2024-12-05T07:00:00Z,Florida,0.7406666666666667
2024-12-05T07:00:00Z,Georgia,0.6929166666666666
2024-12-05T07:00:00Z,Hawaii,NA
2024-12-05T07:00:00Z,Idaho,0.6524166666666666
2024-12-05T07:00:00Z,Illinois,0.6958333333333333
2024-12-05T07:00:00Z,Indiana,NA
2024-12-05T07:00:00Z,Iowa,0.7971666666666667
2024-12-05T07:00:00Z,Kansas,0.6573333333333333
2024-12-05T07:00:00Z,Kentucky,0.6726666666666666
2024-12-05T07:00:00Z,Louisiana,0.5834166666666667
2024-12-05T07:00:00Z,Maine,0.8285833333333333
2024-12-05T07:00:00Z,Maryland,0.7439166666666667
2024-12-05T07:00:00Z,Massachusetts,0.8040833333333334
2024-12-05T07:00:00Z,Michigan,0.6750833333333334
2024-12-05T07:00:00Z,Minnesota,0.5826666666666667
2024-12-05T07:00:00Z,Mississippi,0.7340833333333333
2024-12-05T07:00:00Z,Missouri,NA
2024-12-05T07:00:00Z,Montana,0.7859166666666667
2024-12-05T07:00:00Z,Nebraska,NA
2024-12-05T07:00:00Z,Nevada,0.38025
2024-12-05T07:00:00Z,New Hampshire,0.7084166666666667
2024-12-05T07:00:00Z,New Jersey,0.7315833333333334
2024-12-05T07:00:00Z,New Mexico,0.7610833333333333
2024-12-05T07:00:00Z,New York,0.75216666666666665
2024-12-05T07:00:00Z,North Carolina,0.6978333333333333
2024-12-05T07:00:00Z,North Dakota,0.75725
2024-12-05T07:00:00Z,Ohio,0.7453333333333333
2024-12-05T07:00:00Z,Oklahoma,0.7906666666666666
2024-12-05T07:00:00Z,Oregon,0.40125
2024-12-05T07:00:00Z,Pennsylvania,0.6911666666666667
2024-12-05T07:00:00Z,Rhode Island,0.7793333333333333
2024-12-05T07:00:00Z,South Carolina,0.7043333333333334
2024-12-05T07:00:00Z,South Dakota,0.83925
2024-12-05T07:00:00Z,Tennessee,0.74125
2024-12-05T07:00:00Z,Texas,0.7045
2024-12-05T07:00:00Z,United States,0.7819166666666667
2024-12-05T07:00:00Z,Utah,NA
2024-12-05T07:00:00Z,Vermont,0.8671666666666666
2024-12-05T07:00:00Z,Virginia,0.6921666666666667
2024-12-05T07:00:00Z,Washington,0.6491666666666667
2024-12-05T07:00:00Z,West Virginia,0.6803333333333333
2024-12-05T07:00:00Z,Wisconsin,0.8149166666666666
2024-12-05T07:00:00Z,Wyoming,NA
2024-12-06T07:00:00Z,Alabama,NA
2024-12-06T07:00:00Z,Alaska,0.5073333333333333
2024-12-06T07:00:00Z,Arizona,0.4905
2024-12-06T07:00:00Z,Arkansas,NA
2024-12-06T07:00:00Z,California,0.68825
2024-12-06T07:00:00Z,Colorado,0.6689166666666666
2024-12-06T07:00:00Z,Connecticut,0.73075
2024-12-06T07:00:00Z,Delaware,0.727
2024-12-06T07:00:00Z,District of Columbia,0.7999166666666667
2024-12-06T07:00:00Z,Florida,0.7406666666666667
2024-12-06T07:00:00Z,Georgia,0.6929166666666666
2024-12-06T07:00:00Z,Hawaii,NA
2024-12-06T07:00:00Z,Idaho,0.6524166666666666
2024-12-06T07:00:00Z,Illinois,0.6958333333333333
2024-12-06T07:00:00Z,Indiana,NA
2024-12-06T07:00:00Z,Iowa,0.7971666666666667
2024-12-06T07:00:00Z,Kansas,0.6573333333333333
2024-12-06T07:00:00Z,Kentucky,0.6726666666666666
2024-12-06T07:00:00Z,Louisiana,0.5834166666666667
2024-12-06T07:00:00Z,Maine,0.8285833333333333
2024-12-06T07:00:00Z,Maryland,0.7439166666666667
2024-12-06T07:00:00Z,Massachusetts,0.8040833333333334
2024-12-06T07:00:00Z,Michigan,0.6750833333333334
2024-12-06T07:00:00Z,Minnesota,0.5826666666666667
2024-12-06T07:00:00Z,Mississippi,0.7340833333333333
2024-12-06T07:00:00Z,Missouri,NA
2024-12-06T07:00:00Z,Montana,0.7859166666666667
2024-12-06T07:00:00Z,Nebraska,NA
2024-12-06T07:00:00Z,Nevada,0.38025
2024-12-06T07:00:00Z,New Hampshire,0.7084166666666667
2024-12-06T07:00:00Z,New Jersey,0.7315833333333334
2024-12-06T07:00:00Z,New Mexico,0.7610833333333333
2024-12-06T07:00:00Z,New York,0.75216666666666665
2024-12-06T07:00:00Z,North Carolina,0.6978333333333333
2024-12-06T07:00:00Z,North Dakota,0.75725
2024-12-06T07:00:00Z,Ohio,0.7453333333333333
2024-12-06T07:00:00Z,Oklahoma,0.7906666666666666
2024-12-06T07:00:00Z,Oregon,0.40125
2024-12-06T07:00:00Z,Pennsylvania,0.6911666666666667
2024-12-06T07:00:00Z,Rhode Island,0.7793333333333333
2024-12-06T07:00:00Z,South Carolina,0.7043333333333334
2024-12-06T07:00:00Z,South Dakota,0.83925
2024-12-06T07:00:00Z,Tennessee,0.74125
2024-12-06T07:00:00Z,Texas,0.7045
2024-12-06T07:00:00Z,United States,0.7819166666666667
2024-12-06T07:00:00Z,Utah,NA
2024-12-06T07:00:00Z,Vermont,0.8671666666666666
2024-12-06T07:00:00Z,Virginia,0.6921666666666667
2024-12-06T07:00:00Z,Washington,0.6491666666666667
2024-12-06T07:00:00Z,West Virginia,0.6803333333333333
2024-12-06T07:00:00Z,Wisconsin,0.8149166666666666
2024-12-06T07:00:00Z,Wyoming,NA
2024-12-07T07:00:00Z,Alabama,NA
2024-12-07T07:00:00Z,Alaska,0.5073333333333333
2024-12-07T07:00:00Z,Arizona,0.4905
2024-12-07T07:00:00Z,Arkansas,NA
2024-12-07T07:00:00Z,California,0.68825
2024-12-07T07:00:00Z,Colorado,0.6689166666666666
