date,state,value
2024-11-22T07:00:00Z,New York,0.6729166666666667
2024-11-22T07:00:00Z,North Carolina,0.6178333333333333
2024-11-22T07:00:00Z,North Dakota,0.6194166666666666
2024-11-22T07:00:00Z,Ohio,0.6224166666666667
2024-11-22T07:00:00Z,Oklahoma,0.6395833333333334
2024-11-22T07:00:00Z,Oregon,0.5538333333333333
2024-11-22T07:00:00Z,Pennsylvania,0.6610833333333334
2024-11-22T07:00:00Z,Rhode Island,0.5894166666666667
2024-11-22T07:00:00Z,South Carolina,0.6724166666666667
2024-11-22T07:00:00Z,South Dakota,0.72925
2024-11-22T07:00:00Z,Tennessee,0.667
2024-11-22T07:00:00Z,Texas,0.6708333333333334
2024-11-22T07:00:00Z,United States,NA
2024-11-22T07:00:00Z,Utah,NA
2024-11-22T07:00:00Z,Vermont,0.5173333333333333
2024-11-22T07:00:00Z,Virginia,0.6184166666666666
2024-11-22T07:00:00Z,Washington,0.5549166666666666
2024-11-22T07:00:00Z,West Virginia,0.58175
2024-11-22T07:00:00Z,Wisconsin,NA
2024-11-22T07:00:00Z,Wyoming,NA
2024-11-23T07:00:00Z,Alabama,NA
2024-11-23T07:00:00Z,Alaska,0.22441666666666665
2024-11-23T07:00:00Z,Arizona,0.3616666666666667
2024-11-23T07:00:00Z,Arkansas,NA
2024-11-23T07:00:00Z,California,0.5619166666666667
2024-11-23T07:00:00Z,Colorado,0.5655
2024-11-23T07:00:00Z,Connecticut,0.6885
2024-11-23T07:00:00Z,Delaware,0.632
2024-11-23T07:00:00Z,District of Columbia,0.60875
2024-11-23T07:00:00Z,Florida,0.6666666666666666
2024-11-23T07:00:00Z,Georgia,0.6046666666666667
2024-11-23T07:00:00Z,Hawaii,NA
2024-11-23T07:00:00Z,Idaho,0.6335
2024-11-23T07:00:00Z,Illinois,0.6598333333333334
2024-11-23T07:00:00Z,Indiana,0.5628333333333333
2024-11-23T07:00:00Z,Iowa,NA
2024-11-23T07:00:00Z,Kansas,NA
2024-11-23T07:00:00Z,Kentucky,0.6625833333333333
2024-11-23T07:00:00Z,Louisiana,0.60625
2024-11-23T07:00:00Z,Maine,0.6084166666666667
2024-11-23T07:00:00Z,Maryland,0.6716666666666666
2024-11-23T07:00:00Z,Massachusetts,0.69075
2024-11-23T07:00:00Z,Michigan,0.6345833333333334
2024-11-23T07:00:00Z,Minnesota,0.69675
2024-11-23T07:00:00Z,Mississippi,0.6598333333333334
2024-11-23T07:00:00Z,Missouri,NA
2024-11-23T07:00:00Z,Montana,NA
2024-11-23T07:00:00Z,Nebraska,0.6191666666666666
2024-11-23T07:00:00Z,Nevada,0.4668333333333333
2024-11-23T07:00:00Z,New Hampshire,0.6321666666666667
2024-11-23T07:00:00Z,New Jersey,0.6011666666666666
2024-11-23T07:00:00Z,New Mexico,0.5400833333333334
2024-11-23T07:00:00Z,New York,0.6729166666666667
2024-11-23T07:00:00Z,North Carolina,0.6178333333333333
2024-11-23T07:00:00Z,North Dakota,0.6194166666666666
2024-11-23T07:00:00Z,Ohio,0.6224166666666667
2024-11-23T07:00:00Z,Oklahoma,0.6395833333333334
2024-11-23T07:00:00Z,Oregon,0.5538333333333333
2024-11-23T07:00:00Z,Pennsylvania,0.6610833333333334
2024-11-23T07:00:00Z,Rhode Island,0.5894166666666667
2024-11-23T07:00:00Z,South Carolina,0.6724166666666667
2024-11-23T07:00:00Z,South Dakota,0.72925
2024-11-23T07:00:00Z,Tennessee,0.667
2024-11-23T07:00:00Z,Texas,0.6708333333333334
2024-11-23T07:00:00Z,United States,NA
2024-11-23T07:00:00Z,Utah,NA
2024-11-23T07:00:00Z,Vermont,0.5173333333333333
2024-11-23T07:00:00Z,Virginia,0.6184166666666666
2024-11-23T07:00:00Z,Washington,0.5549166666666666
2024-11-23T07:00:00Z,West Virginia,0.58175
2024-11-23T07:00:00Z,Wisconsin,NA
2024-11-23T07:00:00Z,Wyoming,NA
2024-11-24T07:00:00Z,Alabama,NA
2024-11-24T07:00:00Z,Alaska,0.22441666666666665
2024-11-24T07:00:00Z,Arizona,0.3616666666666667
2024-11-24T07:00:00Z,Arkansas,NA
2024-11-24T07:00:00Z,California,0.5619166666666667
2024-11-24T07:00:00Z,Colorado,0.5655
2024-11-24T07:00:00Z,Connecticut,0.6885
2024-11-24T07:00:00Z,Delaware,0.632
2024-11-24T07:00:00Z,District of Columbia,0.60875
2024-11-24T07:00:00Z,Florida,0.6666666666666666
2024-11-24T07:00:00Z,Georgia,0.6046666666666667
2024-11-24T07:00:00Z,Hawaii,NA
2024-11-24T07:00:00Z,Idaho,0.6335
2024-11-24T07:00:00Z,Illinois,0.6598333333333334
2024-11-24T07:00:00Z,Indiana,0.5628333333333333
2024-11-24T07:00:00Z,Iowa,NA
2024-11-24T07:00:00Z,Kansas,NA
2024-11-24T07:00:00Z,Kentucky,0.6625833333333333
2024-11-24T07:00:00Z,Louisiana,0.60625
2024-11-24T07:00:00Z,Maine,0.6084166666666667
2024-11-24T07:00:00Z,Maryland,0.6716666666666666
2024-11-24T07:00:00Z,Massachusetts,0.69075
2024-11-24T07:00:00Z,Michigan,0.6345833333333334
2024-11-24T07:00:00Z,Minnesota,0.69675
2024-11-24T07:00:00Z,Mississippi,0.6598333333333334
2024-11-24T07:00:00Z,Missouri,NA
2024-11-24T07:00:00Z,Montana,NA
2024-11-24T07:00:00Z,Nebraska,0.6191666666666666
2024-11-24T07:00:00Z,Nevada,0.4668333333333333
2024-11-24T07:00:00Z,New Hampshire,0.6321666666666667
2024-11-24T07:00:00Z,New Jersey,0.6011666666666666
2024-11-24T07:00:00Z,New Mexico,0.5400833333333334
2024-11-24T07:00:00Z,New York,0.6729166666666667
2024-11-24T07:00:00Z,North Carolina,0.6178333333333333
2024-11-24T07:00:00Z,North Dakota,0.6194166666666666
2024-11-24T07:00:00Z,Ohio,0.6224166666666667
2024-11-24T07:00:00Z,Oklahoma,0.6395833333333334
2024-11-24T07:00:00Z,Oregon,0.5538333333333333
2024-11-24T07:00:00Z,Pennsylvania,0.6610833333333334
2024-11-24T07:00:00Z,Rhode Island,0.5894166666666667
2024-11-24T07:00:00Z,South Carolina,0.6724166666666667
2024-11-24T07:00:00Z,South Dakota,0.72925
2024-11-24T07:00:00Z,Tennessee,0.667
2024-11-24T07:00:00Z,Texas,0.6708333333333334
2024-11-24T07:00:00Z,United States,NA
2024-11-24T07:00:00Z,Utah,NA
2024-11-24T07:00:00Z,Vermont,0.5173333333333333
2024-11-24T07:00:00Z,Virginia,0.6184166666666666
2024-11-24T07:00:00Z,Washington,0.5549166666666666
2024-11-24T07:00:00Z,West Virginia,0.58175
2024-11-24T07:00:00Z,Wisconsin,NA
2024-11-24T07:00:00Z,Wyoming,NA
2024-11-25T07:00:00Z,Alabama,NA
2024-11-25T07:00:00Z,Alaska,0.22441666666666665
2024-11-25T07:00:00Z,Arizona,0.3616666666666667
2024-11-25T07:00:00Z,Arkansas,NA
2024-11-25T07:00:00Z,California,0.5619166666666667
2024-11-25T07:00:00Z,Colorado,0.5655
2024-11-25T07:00:00Z,Connecticut,0.6885
2024-11-25T07:00:00Z,Delaware,0.632
2024-11-25T07:00:00Z,District of Columbia,0.60875
2024-11-25T07:00:00Z,Florida,0.6666666666666666
2024-11-25T07:00:00Z,Georgia,0.6046666666666667
2024-11-25T07:00:00Z,Hawaii,NA
2024-11-25T07:00:00Z,Idaho,0.6335
2024-11-25T07:00:00Z,Illinois,0.6598333333333334
2024-11-25T07:00:00Z,Indiana,0.5628333333333333
2024-11-25T07:00:00Z,Iowa,NA
2024-11-25T07:00:00Z,Kansas,NA
2024-11-25T07:00:00Z,Kentucky,0.6625833333333333
2024-11-25T07:00:00Z,Louisiana,0.60625
2024-11-25T07:00:00Z,Maine,0.6084166666666667
2024-11-25T07:00:00Z,Maryland,0.6716666666666666
2024-11-25T07:00:00Z,Massachusetts,0.69075
2024-11-25T07:00:00Z,Michigan,0.6345833333333334
2024-11-25T07:00:00Z,Minnesota,0.69675
2024-11-25T07:00:00Z,Mississippi,0.6598333333333334
2024-11-25T07:00:00Z,Missouri,NA
2024-11-25T07:00:00Z,Montana,NA
2024-11-25T07:00:00Z,Nebraska,0.6191666666666666
2024-11-25T07:00:00Z,Nevada,0.4668333333333333
2024-11-25T07:00:00Z,New Hampshire,0.6321666666666667
2024-11-25T07:00:00Z,New Jersey,0.6011666666666666
2024-11-25T07:00:00Z,New Mexico,0.5400833333333334
2024-11-25T07:00:00Z,New York,0.6729166666666667
2024-11-25T07:00:00Z,North Carolina,0.6178333333333333
2024-11-25T07:00:00Z,North Dakota,0.6194166666666666
2024-11-25T07:00:00Z,Ohio,0.6224166666666667
2024-11-25T07:00:00Z,Oklahoma,0.6395833333333334
2024-11-25T07:00:00Z,Oregon,0.5538333333333333
2024-11-25T07:00:00Z,Pennsylvania,0.6610833333333334
2024-11-25T07:00:00Z,Rhode Island,0.5894166666666667
2024-11-25T07:00:00Z,South Carolina,0.6724166666666667
2024-11-25T07:00:00Z,South Dakota,0.72925
2024-11-25T07:00:00Z,Tennessee,0.667
2024-11-25T07:00:00Z,Texas,0.6708333333333334
2024-11-25T07:00:00Z,United States,NA
2024-11-25T07:00:00Z,Utah,NA
2024-11-25T07:00:00Z,Vermont,0.5173333333333333
2024-11-25T07:00:00Z,Virginia,0.6184166666666666
2024-11-25T07:00:00Z,Washington,0.5549166666666666
2024-11-25T07:00:00Z,West Virginia,0.58175
2024-11-25T07:00:00Z,Wisconsin,NA
2024-11-25T07:00:00Z,Wyoming,NA
2024-11-26T07:00:00Z,Alabama,NA
2024-11-26T07:00:00Z,Alaska,0.22441666666666665
2024-11-26T07:00:00Z,Arizona,0.3616666666666667
2024-11-26T07:00:00Z,Arkansas,NA
2024-11-26T07:00:00Z,California,0.5619166666666667
2024-11-26T07:00:00Z,Colorado,0.5655
2024-11-26T07:00:00Z,Connecticut,0.6885
2024-11-26T07:00:00Z,Delaware,0.632
2024-11-26T07:00:00Z,District of Columbia,0.60875
2024-11-26T07:00:00Z,Florida,0.6666666666666666
2024-11-26T07:00:00Z,Georgia,0.6046666666666667
2024-11-26T07:00:00Z,Hawaii,NA
2024-11-26T07:00:00Z,Idaho,0.6335
2024-11-26T07:00:00Z,Illinois,0.6598333333333334
2024-11-26T07:00:00Z,Indiana,0.5628333333333333
2024-11-26T07:00:00Z,Iowa,NA
2024-11-26T07:00:00Z,Kansas,NA
2024-11-26T07:00:00Z,Kentucky,0.6625833333333333
2024-11-26T07:00:00Z,Louisiana,0.60625
2024-11-26T07:00:00Z,Maine,0.6084166666666667
2024-11-26T07:00:00Z,Maryland,0.6716666666666666
2024-11-26T07:00:00Z,Massachusetts,0.69075
2024-11-26T07:00:00Z,Michigan,0.6345833333333334
2024-11-26T07:00:00Z,Minnesota,0.69675
2024-11-26T07:00:00Z,Mississippi,0.6598333333333334
2024-11-26T07:00:00Z,Missouri,NA
2024-11-26T07:00:00Z,Montana,NA
2024-11-26T07:00:00Z,Nebraska,0.6191666666666666
2024-11-26T07:00:00Z,Nevada,0.4668333333333333
2024-11-26T07:00:00Z,New Hampshire,0.6321666666666667
2024-11-26T07:00:00Z,New Jersey,0.6011666666666666
2024-11-26T07:00:00Z,New Mexico,0.5400833333333334
2024-11-26T07:00:00Z,New York,0.6729166666666667
2024-11-26T07:00:00Z,North Carolina,0.6178333333333333
2024-11-26T07:00:00Z,North Dakota,0.6194166666666666
2024-11-26T07:00:00Z,Ohio,0.6224166666666667
2024-11-26T07:00:00Z,Oklahoma,0.6395833333333334
2024-11-26T07:00:00Z,Oregon,0.5538333333333333
2024-11-26T07:00:00Z,Pennsylvania,0.6610833333333334
2024-11-26T07:00:00Z,Rhode Island,0.5894166666666667
2024-11-26T07:00:00Z,South Carolina,0.6724166666666667
2024-11-26T07:00:00Z,South Dakota,0.72925
2024-11-26T07:00:00Z,Tennessee,0.667
2024-11-26T07:00:00Z,Texas,0.6708333333333334
2024-11-26T07:00:00Z,United States,NA
2024-11-26T07:00:00Z,Utah,NA
2024-11-26T07:00:00Z,Vermont,0.5173333333333333
2024-11-26T07:00:00Z,Virginia,0.6184166666666666
2024-11-26T07:00:00Z,Washington,0.5549166666666666
2024-11-26T07:00:00Z,West Virginia,0.58175
2024-11-26T07:00:00Z,Wisconsin,NA
2024-11-26T07:00:00Z,Wyoming,NA
2024-11-27T07:00:00Z,Alabama,NA
2024-11-27T07:00:00Z,Alaska,0.17658333333333334
2024-11-27T07:00:00Z,Arizona,0.49533333333333335
2024-11-27T07:00:00Z,Arkansas,NA
2024-11-27T07:00:00Z,California,0.6355833333333334
2024-11-27T07:00:00Z,Colorado,0.5569166666666666
2024-11-27T07:00:00Z,Connecticut,0.5476666666666666
2024-11-27T07:00:00Z,Delaware,0.48141666666666666
2024-11-27T07:00:00Z,District of Columbia,0.5076666666666667
2024-11-27T07:00:00Z,Florida,0.6634166666666667
2024-11-27T07:00:00Z,Georgia,0.5204166666666666
2024-11-27T07:00:00Z,Hawaii,NA
2024-11-27T07:00:00Z,Idaho,0.5250833333333333
2024-11-27T07:00:00Z,Illinois,0.6171666666666666
2024-11-27T07:00:00Z,Indiana,NA
2024-11-27T07:00:00Z,Iowa,NA
2024-11-27T07:00:00Z,Kansas,NA
2024-11-27T07:00:00Z,Kentucky,0.6264166666666666
2024-11-27T07:00:00Z,Louisiana,0.5374166666666667
2024-11-27T07:00:00Z,Maine,0.4945833333333333
2024-11-27T07:00:00Z,Maryland,0.6103333333333334
2024-11-27T07:00:00Z,Massachusetts,0.6461666666666667
2024-11-27T07:00:00Z,Michigan,0.5521666666666667
2024-11-27T07:00:00Z,Minnesota,0.5900833333333333
2024-11-27T07:00:00Z,Mississippi,0.5868333333333333
2024-11-27T07:00:00Z,Missouri,NA
2024-11-27T07:00:00Z,Montana,0.49874999999999997
2024-11-27T07:00:00Z,Nebraska,NA
2024-11-27T07:00:00Z,Nevada,0.4135833333333333
2024-11-27T07:00:00Z,New Hampshire,0.48075
2024-11-27T07:00:00Z,New Jersey,0.4639166666666667
2024-11-27T07:00:00Z,New Mexico,0.4755833333333333
2024-11-27T07:00:00Z,New York,0.6414166666666666
2024-11-27T07:00:00Z,North Carolina,0.6118333333333333
2024-11-27T07:00:00Z,North Dakota,0.5559166666666666
2024-11-27T07:00:00Z,Ohio,0.5424166666666667
2024-11-27T07:00:00Z,Oklahoma,0.529
2024-11-27T07:00:00Z,Oregon,0.42141666666666666
2024-11-27T07:00:00Z,Pennsylvania,0.6295833333333334
2024-11-27T07:00:00Z,Rhode Island,0.47891666666666666
2024-11-27T07:00:00Z,South Carolina,0.65841666666666665
2024-11-27T07:00:00Z,South Dakota,0.61675
2024-11-27T07:00:00Z,Tennessee,0.6174166666666667
2024-11-27T07:00:00Z,Texas,0.6846666666666666
2024-11-27T07:00:00Z,United States,NA
2024-11-27T07:00:00Z,Utah,NA
2024-11-27T07:00:00Z,Vermont,0.44483333333333336
2024-11-27T07:00:00Z,Virginia,0.57375
2024-11-27T07:00:00Z,Washington,0.5715
2024-11-27T07:00:00Z,West Virginia,0.5952500000000001
2024-11-27T07:00:00Z,Wisconsin,NA
2024-11-27T07:00:00Z,Wyoming,NA
2024-11-28T07:00:00Z,Alabama,NA
2024-11-28T07:00:00Z,Alaska,0.17658333333333334
2024-11-28T07:00:00Z,Arizona,0.49533333333333335
2024-11-28T07:00:00Z,Arkansas,NA
2024-11-28T07:00:00Z,California,0.6355833333333334
2024-11-28T07:00:00Z,Colorado,0.5569166666666666
2024-11-28T07:00:00Z,Connecticut,0.5476666666666666
2024-11-28T07:00:00Z,Delaware,0.48141666666666666
2024-11-28T07:00:00Z,District of Columbia,0.5076666666666667
2024-11-28T07:00:00Z,Florida,0.6634166666666667
2024-11-28T07:00:00Z,Georgia,0.5204166666666666
2024-11-28T07:00:00Z,Hawaii,NA
2024-11-28T07:00:00Z,Idaho,0.5250833333333333
2024-11-28T07:00:00Z,Illinois,0.6171666666666666
2024-11-28T07:00:00Z,Indiana,NA
2024-11-28T07:00:00Z,Iowa,NA
2024-11-28T07:00:00Z,Kansas,NA
2024-11-28T07:00:00Z,Kentucky,0.6264166666666666
2024-11-28T07:00:00Z,Louisiana,0.5374166666666667
2024-11-28T07:00:00Z,Maine,0.4945833333333333
2024-11-28T07:00:00Z,Maryland,0.6103333333333334
2024-11-28T07:00:00Z,Massachusetts,0.6461666666666667
2024-11-28T07:00:00Z,Michigan,0.5521666666666667
2024-11-28T07:00:00Z,Minnesota,0.5900833333333333
2024-11-28T07:00:00Z,Mississippi,0.5868333333333333
2024-11-28T07:00:00Z,Missouri,NA
2024-11-28T07:00:00Z,Montana,0.49874999999999997
2024-11-28T07:00:00Z,Nebraska,NA
2024-11-28T07:00:00Z,Nevada,0.4135833333333333
2024-11-28T07:00:00Z,New Hampshire,0.48075
2024-11-28T07:00:00Z,New Jersey,0.4639166666666667
2024-11-28T07:00:00Z,New Mexico,0.4755833333333333
2024-11-28T07:00:00Z,New York,0.6414166666666666
2024-11-28T07:00:00Z,North Carolina,0.6118333333333333
2024-11-28T07:00:00Z,North Dakota,0.5559166666666666
2024-11-28T07:00:00Z,Ohio,0.5424166666666667
2024-11-28T07:00:00Z,Oklahoma,0.529
2024-11-28T07:00:00Z,Oregon,0.42141666666666666
2024-11-28T07:00:00Z,Pennsylvania,0.6295833333333334
2024-11-28T07:00:00Z,Rhode Island,0.47891666666666666
2024-11-28T07:00:00Z,South Carolina,0.65841666666666665
2024-11-28T07:00:00Z,South Dakota,0.61675
2024-11-28T07:00:00Z,Tennessee,0.6174166666666667
2024-11-28T07:00:00Z,Texas,0.6846666666666666
2024-11-28T07:00:00Z,United States,NA
2024-11-28T07:00:00Z,Utah,NA
2024-11-28T07:00:00Z,Vermont,0.44483333333333336
2024-11-28T07:00:00Z,Virginia,0.57375
2024-11-28T07:00:00Z,Washington,0.5715
2024-11-28T07:00:00Z,West Virginia,0.5952500000000001
2024-11-28T07:00:00Z,Wisconsin,NA
2024-11-28T07:00:00Z,Wyoming,NA
2024-11-29T07:00:00Z,Alabama,NA
2024-11-29T07:00:00Z,Alaska,0.17658333333333334
2024-11-29T07:00:00Z,Arizona,0.49533333333333335
2024-11-29T07:00:00Z,Arkansas,NA
2024-11-29T07:00:00Z,California,0.6355833333333334
2024-11-29T07:00:00Z,Colorado,0.5569166666666666
2024-11-29T07:00:00Z,Connecticut,0.5476666666666666
2024-11-29T07:00:00Z,Delaware,0.48141666666666666
2024-11-29T07:00:00Z,District of Columbia,0.5076666666666667
2024-11-29T07:00:00Z,Florida,0.6634166666666667
2024-11-29T07:00:00Z,Georgia,0.5204166666666666
2024-11-29T07:00:00Z,Hawaii,NA
2024-11-29T07:00:00Z,Idaho,0.5250833333333333
2024-11-29T07:00:00Z,Illinois,0.6171666666666666
2024-11-29T07:00:00Z,Indiana,NA
2024-11-29T07:00:00Z,Iowa,NA
2024-11-29T07:00:00Z,Kansas,NA
2024-11-29T07:00:00Z,Kentucky,0.6264166666666666
2024-11-29T07:00:00Z,Louisiana,0.5374166666666667
2024-11-29T07:00:00Z,Maine,0.4945833333333333
2024-11-29T07:00:00Z,Maryland,0.6103333333333334
2024-11-29T07:00:00Z,Massachusetts,0.6461666666666667
2024-11-29T07:00:00Z,Michigan,0.5521666666666667
2024-11-29T07:00:00Z,Minnesota,0.5900833333333333
2024-11-29T07:00:00Z,Mississippi,0.5868333333333333
2024-11-29T07:00:00Z,Missouri,NA
2024-11-29T07:00:00Z,Montana,0.49874999999999997
2024-11-29T07:00:00Z,Nebraska,NA
2024-11-29T07:00:00Z,Nevada,0.4135833333333333
2024-11-29T07:00:00Z,New Hampshire,0.48075
2024-11-29T07:00:00Z,New Jersey,0.4639166666666667
2024-11-29T07:00:00Z,New Mexico,0.4755833333333333
2024-11-29T07:00:00Z,New York,0.6414166666666666
2024-11-29T07:00:00Z,North Carolina,0.6118333333333333
2024-11-29T07:00:00Z,North Dakota,0.5559166666666666
2024-11-29T07:00:00Z,Ohio,0.5424166666666667
2024-11-29T07:00:00Z,Oklahoma,0.529
2024-11-29T07:00:00Z,Oregon,0.42141666666666666
2024-11-29T07:00:00Z,Pennsylvania,0.6295833333333334
2024-11-29T07:00:00Z,Rhode Island,0.47891666666666666
2024-11-29T07:00:00Z,South Carolina,0.65841666666666665
2024-11-29T07:00:00Z,South Dakota,0.61675
2024-11-29T07:00:00Z,Tennessee,0.6174166666666667
2024-11-29T07:00:00Z,Texas,0.6846666666666666
2024-11-29T07:00:00Z,United States,NA
2024-11-29T07:00:00Z,Utah,NA
2024-11-29T07:00:00Z,Vermont,0.44483333333333336
2024-11-29T07:00:00Z,Virginia,0.57375
2024-11-29T07:00:00Z,Washington,0.5715
2024-11-29T07:00:00Z,West Virginia,0.5952500000000001
2024-11-29T07:00:00Z,Wisconsin,NA
2024-11-29T07:00:00Z,Wyoming,NA
2024-11-30T07:00:00Z,Alabama,NA
2024-11-30T07:00:00Z,Alaska,0.17658333333333334
2024-11-30T07:00:00Z,Arizona,0.49533333333333335
2024-11-30T07:00:00Z,Arkansas,NA
2024-11-30T07:00:00Z,California,0.6355833333333334
2024-11-30T07:00:00Z,Colorado,0.5569166666666666
2024-11-30T07:00:00Z,Connecticut,0.5476666666666666
2024-11-30T07:00:00Z,Delaware,0.48141666666666666
2024-11-30T07:00:00Z,District of Columbia,0.5076666666666667
2024-11-30T07:00:00Z,Florida,0.6634166666666667
2024-11-30T07:00:00Z,Georgia,0.5204166666666666
2024-11-30T07:00:00Z,Hawaii,NA
2024-11-30T07:00:00Z,Idaho,0.5250833333333333
2024-11-30T07:00:00Z,Illinois,0.6171666666666666
2024-11-30T07:00:00Z,Indiana,NA
2024-11-30T07:00:00Z,Iowa,NA
2024-11-30T07:00:00Z,Kansas,NA
2024-11-30T07:00:00Z,Kentucky,0.6264166666666666
2024-11-30T07:00:00Z,Louisiana,0.5374166666666667
2024-11-30T07:00:00Z,Maine,0.4945833333333333
2024-11-30T07:00:00Z,Maryland,0.6103333333333334
2024-11-30T07:00:00Z,Massachusetts,0.6461666666666667
2024-11-30T07:00:00Z,Michigan,0.5521666666666667
2024-11-30T07:00:00Z,Minnesota,0.5900833333333333
2024-11-30T07:00:00Z,Mississippi,0.5868333333333333
2024-11-30T07:00:00Z,Missouri,NA
2024-11-30T07:00:00Z,Montana,0.49874999999999997
2024-11-30T07:00:00Z,Nebraska,NA
2024-11-30T07:00:00Z,Nevada,0.4135833333333333
2024-11-30T07:00:00Z,New Hampshire,0.48075
2024-11-30T07:00:00Z,New Jersey,0.4639166666666667
2024-11-30T07:00:00Z,New Mexico,0.4755833333333333
2024-11-30T07:00:00Z,New York,0.6414166666666666
2024-11-30T07:00:00Z,North Carolina,0.6118333333333333
2024-11-30T07:00:00Z,North Dakota,0.5559166666666666
2024-11-30T07:00:00Z,Ohio,0.5424166666666667
2024-11-30T07:00:00Z,Oklahoma,0.529
2024-11-30T07:00:00Z,Oregon,0.42141666666666666
2024-11-30T07:00:00Z,Pennsylvania,0.6295833333333334
2024-11-30T07:00:00Z,Rhode Island,0.47891666666666666
2024-11-30T07:00:00Z,South Carolina,0.65841666666666665
2024-11-30T07:00:00Z,South Dakota,0.61675
2024-11-30T07:00:00Z,Tennessee,0.6174166666666667
2024-11-30T07:00:00Z,Texas,0.6846666666666666
2024-11-30T07:00:00Z,United States,NA
2024-11-30T07:00:00Z,Utah,NA
2024-11-30T07:00:00Z,Vermont,0.44483333333333336
2024-11-30T07:00:00Z,Virginia,0.57375
2024-11-30T07:00:00Z,Washington,0.5715
2024-11-30T07:00:00Z,West Virginia,0.5952500000000001
2024-11-30T07:00:00Z,Wisconsin,NA
2024-11-30T07:00:00Z,Wyoming,NA
2024-12-01T07:00:00Z,Alabama,NA
2024-12-01T07:00:00Z,Alaska,0.17658333333333334
2024-12-01T07:00:00Z,Arizona,0.49533333333333335
2024-12-01T07:00:00Z,Arkansas,NA
2024-12-01T07:00:00Z,California,0.6355833333333334
2024-12-01T07:00:00Z,Colorado,0.5569166666666666
2024-12-01T07:00:00Z,Connecticut,0.5476666666666666
2024-12-01T07:00:00Z,Delaware,0.48141666666666666
2024-12-01T07:00:00Z,District of Columbia,0.5076666666666667
2024-12-01T07:00:00Z,Florida,0.6634166666666667
2024-12-01T07:00:00Z,Georgia,0.5204166666666666
2024-12-01T07:00:00Z,Hawaii,NA
2024-12-01T07:00:00Z,Idaho,0.5250833333333333
2024-12-01T07:00:00Z,Illinois,0.6171666666666666
2024-12-01T07:00:00Z,Indiana,NA
2024-12-01T07:00:00Z,Iowa,NA
2024-12-01T07:00:00Z,Kansas,NA
2024-12-01T07:00:00Z,Kentucky,0.6264166666666666
2024-12-01T07:00:00Z,Louisiana,0.5374166666666667
2024-12-01T07:00:00Z,Maine,0.4945833333333333
2024-12-01T07:00:00Z,Maryland,0.6103333333333334
2024-12-01T07:00:00Z,Massachusetts,0.6461666666666667
2024-12-01T07:00:00Z,Michigan,0.5521666666666667
2024-12-01T07:00:00Z,Minnesota,0.5900833333333333
2024-12-01T07:00:00Z,Mississippi,0.5868333333333333
2024-12-01T07:00:00Z,Missouri,NA
2024-12-01T07:00:00Z,Montana,0.49874999999999997
2024-12-01T07:00:00Z,Nebraska,NA
2024-12-01T07:00:00Z,Nevada,0.4135833333333333
2024-12-01T07:00:00Z,New Hampshire,0.48075
2024-12-01T07:00:00Z,New Jersey,0.4639166666666667
2024-12-01T07:00:00Z,New Mexico,0.4755833333333333
2024-12-01T07:00:00Z,New York,0.6414166666666666
2024-12-01T07:00:00Z,North Carolina,0.6118333333333333
2024-12-01T07:00:00Z,North Dakota,0.5559166666666666
2024-12-01T07:00:00Z,Ohio,0.5424166666666667
2024-12-01T07:00:00Z,Oklahoma,0.529
2024-12-01T07:00:00Z,Oregon,0.42141666666666666
2024-12-01T07:00:00Z,Pennsylvania,0.6295833333333334
2024-12-01T07:00:00Z,Rhode Island,0.47891666666666666
2024-12-01T07:00:00Z,South Carolina,0.65841666666666665
2024-12-01T07:00:00Z,South Dakota,0.61675
2024-12-01T07:00:00Z,Tennessee,0.6174166666666667
2024-12-01T07:00:00Z,Texas,0.6846666666666666
2024-12-01T07:00:00Z,United States,NA
2024-12-01T07:00:00Z,Utah,NA
2024-12-01T07:00:00Z,Vermont,0.44483333333333336
2024-12-01T07:00:00Z,Virginia,0.57375
2024-12-01T07:00:00Z,Washington,0.5715
2024-12-01T07:00:00Z,West Virginia,0.5952500000000001
2024-12-01T07:00:00Z,Wisconsin,NA
2024-12-01T07:00:00Z,Wyoming,NA
2024-12-02T07:00:00Z,Alabama,NA
2024-12-02T07:00:00Z,Alaska,0.17658333333333334
2024-12-02T07:00:00Z,Arizona,0.49533333333333335
2024-12-02T07:00:00Z,Arkansas,NA
2024-12-02T07:00:00Z,California,0.6355833333333334
2024-12-02T07:00:00Z,Colorado,0.5569166666666666
2024-12-02T07:00:00Z,Connecticut,0.5476666666666666
2024-12-02T07:00:00Z,Delaware,0.48141666666666666
2024-12-02T07:00:00Z,District of Columbia,0.5076666666666667
2024-12-02T07:00:00Z,Florida,0.6634166666666667
2024-12-02T07:00:00Z,Georgia,0.5204166666666666
2024-12-02T07:00:00Z,Hawaii,NA
2024-12-02T07:00:00Z,Idaho,0.5250833333333333
2024-12-02T07:00:00Z,Illinois,0.6171666666666666
2024-12-02T07:00:00Z,Indiana,NA
2024-12-02T07:00:00Z,Iowa,NA
2024-12-02T07:00:00Z,Kansas,NA
2024-12-02T07:00:00Z,Kentucky,0.6264166666666666
2024-12-02T07:00:00Z,Louisiana,0.5374166666666667
2024-12-02T07:00:00Z,Maine,0.4945833333333333
2024-12-02T07:00:00Z,Maryland,0.6103333333333334
2024-12-02T07:00:00Z,Massachusetts,0.6461666666666667
